"MATCH_NUM","NAME_OF_SCOUT","TEAM_NUM","ALLIANCE_COLOR","preGamePosition","preGameBallOnePosition","preGameBallTwoPosition","preGameBallThreePosition","ballOneAuto","ballTwoAuto","ballThreeAuto","autoHotGoalOne","autoHotGoalTwo","autoHotGoalThree","autoColorZone","allianceBallEndTime_checkbox","allianceBallEndTime","teleopInitPosition","highGoalShots_colored","highGoalScores_colored","highGoalShots_white","highGoalScores_white","highGoalShots_goalie","highGoalScores_goalie","lowGoalShots","lowGoalScores","trussThrowShots","trussThrowScores","trussCatchShots","trussCatchScores","passStarts","passRecvHuman","passRecvRobot","shotsBlocked","passesBlocked","fumbles","fumbleDescription","preferredPassStart","preferredPassEnd","caughtBallHuman","caughtBallRobots","collectedBall","pushed","throwsToHumanOverTruss","lineUpToLow","defense_inGoalie","defense_stopRobot","defense_stopGettingBall","robotSpeed","maneuvered","role_defense","role_shooter","role_assister","role_catcher","role_soloCycler","role_soloTrussCatcher","robotBreakage","breakDescription","matchComments"
46,"Yasha",2499,"red",4,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","","Almost got hammered by 3313, tried to push them from behind"
46,"Kim",3313,"blue",3,"inFrontOfBot","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"blue",1,1,0,0,0,0,0,0,3,3,0,0,1,3,0,0,0,2,"Knocked during inbound by 2499","both","false","caughtBallHuman","false","false","pushed","false","false","false","false","false",0,"maneuvered","false","shooter","assister","false","false","false","false","","Most easily interfered with while collecting. Willing to cooperate with good bots.  "
47,"Avi",3278,"false",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Not present"
47,"Adam",3300,"red",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",4,"red",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","shooter","false","false","false","false","false","",""
47,"Naughton male",3788,"blue",1,"noBall","noBall","noBall","lowMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","defense","false","false","false","false","false","false","","Solid d for what looked like omni or mechanum"
47,"Tyler",3294,"blue",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",7,"blue",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","assister","false","false","false","false","","Foul because of possession of opponents ball"
47,"Paul",4539,"red",5,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",27,"false",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",1,"false","false","shooter","assister","false","false","false","robotBreakage","Collector broke by tussle with 3300",""
47,"Tyler",3294,"blue",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",7,"blue",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","assister","false","false","false","false","","Foul because of possession of opponents ball"
47,"Tyler",3294,"blue",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",7,"blue",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","assister","false","false","false","false","","Foul because of possession of opponents ball"
47,"Kim",5340,"red",4,"inCollector","noBall","noBall","lowMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,"","ground","false","caughtBallHuman","caughtBallRobots","false","false","false","false","false","false","false",0,"false","false","shooter","assister","false","false","false","false","","Super effective for a rookie. Responsible Driver. "
48,"Yasha",4217,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",28,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Comm. failure battery fell off robot lolol","Lol"
48,"Tyler",3692,"red",6,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",4,"false",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","defense","false","false","false","false","false","false","",""
48,"Tyler",3692,"red",6,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",4,"false",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","defense","false","false","false","false","false","false","",""
48,"Bridgets brother",4182,"red",6,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","catcher","false","false","false","","Literally zero traction"
48,"Bridgets brother",4182,"red",6,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","catcher","false","false","false","","Literally zero traction"
48,"Avi",3740,"blue",2,"inCollector","noBall","noBall","lowMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",6,"blue",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","collectedBall","false","false","false","defense_inGoalie","false","false",1,"maneuvered","defense","shooter","false","false","false","false","false","",""
48,"Paul",2169,"red",3,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",79,"false",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Attempted to throw over truss to 4182"
48,"Kim",3277,"false",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",0,"blue",1,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,"","both","false","caughtBallHuman","false","false","pushed","false","false","false","defense_stopRobot","false",0,"maneuvered","defense","shooter","assister","false","false","false","false","","Highly effective. Really good at receiving inbounds. Excellent team player. "
49,"Tyler",2052,"red",6,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",7,"red",1,1,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",2,"maneuvered","false","shooter","false","false","soloCycler","false","false","","Really fast collector, shooter, and drivetrain"
49,"Avi is sleepy",93,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","caughtBallHuman","false","collectedBall","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","",""
49,"Drivetrain mechanical lead",1714,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",14,"false",4,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,"","ground","false","caughtBallHuman","caughtBallRobots","collectedBall","false","false","false","false","false","false",2,"false","false","shooter","false","false","false","false","false","","Efficient three assist cycles on blue"
49,"Yasha",3883,"blue",5,"inCollector","inCollector","noBall","highMake","highMiss","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",0,"blue",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"","air","false","false","false","collectedBall","false","false","false","false","false","false",3,"maneuvered","false","false","assister","false","false","soloTrussCatcher","false","","Was motionless for a minute after autonomous"
49,"Paul",3755,"red",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",20,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","robotBreakage","Bumper death","Lost a bumper, got disabled"
49,"Paul",3755,"red",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",20,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","robotBreakage","Bumper death","Lost a bumper, got disabled"
49,"Kim",3883,"blue",2,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,"","both","false","caughtBallHuman","caughtBallRobots","false","false","false","false","false","false","false",0,"false","false","shooter","assister","false","false","false","false","","Excellent alliance this match"
50,"James Patrick Naughton",3630,"red",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",10,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","caughtBallHuman","false","false","false","false","false","false","false","false",1,"false","false","false","assister","false","false","false","false","","Was disabled mid match, reason unknown "
50,"Alex Mccurdy",2526,"blue",5,"noBall","inCollector","inCollector","noBallOne","noShot","highMake","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","","Just sat in the middle most of the match, did basically nothing "
50,"Alex Mccurdy",2526,"blue",5,"noBall","inCollector","inCollector","noBallOne","noShot","highMake","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","","Just sat in the middle most of the match, did basically nothing "
50,"Izzy",2177,"red",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",12,"false",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","lineUpToLow","false","false","false",1,"false","defense","shooter","assister","false","false","false","false","",""
50,"Paul",2472,"blue",6,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","false","on",37,"false",0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","shooter","false","false","soloCycler","false","false","",""
50,"Kim",4986,"blue",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",0,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","false","false","false","false","false","false","false","","Vicious defense. Will ram parts of other bots outside frame perimeters. General pain in the behind.  "
50,"Meg",4818,"red",6,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","false",0,"red",0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,"Caught blue truss shot","ground","false","false","false","false","false","false","false","false","false","false",2,"maneuvered","false","shooter","assister","false","false","false","false","","Shot over truss. Moved fast but hard to maneuver sometimes "
51,"Bridgetttttttt",4397,"blue",3,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",24,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Couldnt pick up balls no defense "
51,"Izzy",3313,"red",3,"inFrontOfBot","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","false","on",0,"false",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",0,"false","false","shooter","assister","false","false","false","false","",""
51,"Alex Mccurdy",3297,"blue",5,"inCollector","inCollector","inCollector","highMiss","noShot","noShot","false","false","false","autoColorZone","on",0,"blue",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","false","false",3,"false","false","false","false","false","false","false","false","","Did nothing post-auto, unable to collect"
51,"Paul",2479,"red",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Defense, they cannot do much offense"
51,"Meg",3871,"blue",1,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","false",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","","Didnt do anything. Cannot defend even though it may have tried. "
52,"Izzy",3278,"false",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Not on the field"
52,"Izzy",3278,"false",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Not on the field"
52,"Bridget",3042,"blue",2,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",30,"white",0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Good pusher"
52,"Alex mccurdy",2499,"blue",6,"inCollector","inCollector","inCollector","noBallOne","noBallTwo","highMiss","false","false","false","autoColorZone","on",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","","Mecanum wheels, driver does not know how to drive, could not collect or defend"
52,"Meg",2264,"red",6,"inFrontOfBot","noBall","noBall","lowMake","noBallTwo","noBallThree","false","false","false","autoColorZone","false",0,"red",0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,"","none","false","caughtBallHuman","false","false","false","false","false","false","false","false",0,"false","false","shooter","false","false","false","false","false","","Rolled and shoved ball into low goal, shooter does not get the ball in "
52,"Alex mccurdy",2499,"blue",6,"inCollector","inCollector","inCollector","noBallOne","noBallTwo","highMiss","false","false","false","autoColorZone","on",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","","Mecanum wheels, driver does not know how to drive, could not collect or defend"
52,"Jen",3054,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",12,"false",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"Dropped during positioning","none","false","caughtBallHuman","false","collectedBall","pushed","false","false","defense_inGoalie","false","false",2,"maneuvered","false","false","assister","false","false","false","false","","Speed at more of a medium"
52,"Paul",3042,"blue",5,"noBall","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",0,"false",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Very reliable bot"
53,"Izzy",2503,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",20,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",1,"false","defense","false","assister","false","false","false","false","",""
53,"Bridget",5340,"red",6,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","",""
53,"Jen",3102,"blue",3,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","false","on",0,"white",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","","Really good at picking up off the ground"
53,"Alex mccurdy",4207,"blue",6,"inCollector","noBall","inCollector","noBallOne","noBallTwo","highMiss","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","","Could not collect, was dead most of the match"
53,"Alex mccurdy",4207,"blue",6,"inCollector","noBall","inCollector","noBallOne","noBallTwo","highMiss","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","","Could not collect, was dead most of the match"
53,"Jen",3102,"blue",3,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","false","on",0,"white",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","","Really good at picking up off the ground"
53,"Alex mccurdy",4207,"blue",6,"inCollector","noBall","inCollector","noBallOne","noBallTwo","highMiss","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","","Could not collect, was dead most of the match"
53,"Meg",4009,"red",5,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","false",0,"red",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Shooter arm has broken to be facing the wrong way, rendered not usable","Tried to defend after the robot arm broke, but was not good at it "
53,"Paul",3277,"red",7,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","","Detects hot goal but missed."
54,"Paul",3061,"false",1,"noBall","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Holy fuck what the fuck"
54,"Izzy",3018,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",26,"blue",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","",""
54,"Izzy",3018,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",26,"blue",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","",""
54,"Bridget",3061,"blue",1,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",43,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Forget to put shit where it belongs.... God damn"
54,"Meg",4182,"false",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","defense","false","false","false","false","false","robotBreakage","Pneumatics exploded everywhere. Pretty damn scary ",""
54,"Alex mccurdy",1816,"red",3,"inFrontOfBot","noBall","inCollector","noBallOne","noBallTwo","highMiss","false","false","false","autoColorZone","on",0,"red",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","robotBreakage","Pneumatics exploded","Da pneumatics exploded, but still functioned without them"
54,"Jen",3122,"red",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","false","false","false","false","robotBreakage","Stooped moving",""
54,"Jen",3122,"red",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","false","false","false","false","robotBreakage","Stooped moving",""
54,"Paul",3061,"false",1,"noBall","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Auto screwed up, then got disabled or died","What happened"
55,"Izzy",3184,"red",4,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",20,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","This robot was just chillin. Did not move."
55,"Bridget",3788,"blue",3,"inFrontOfBot","noBall","noBall","lowMake","noBallTwo","noBallThree","false","false","false","false","on",34,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","pushed","false","false","false","false","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
55,"Bridget",3788,"blue",3,"inFrontOfBot","noBall","noBall","lowMake","noBallTwo","noBallThree","false","false","false","false","on",34,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","pushed","false","false","false","false","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
55,"Jen",4054,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","false","false","false","false","false","","Teamwork"
55,"Jen",4054,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","false","false","false","false","false","","Teamwork"
55,"Alex mccurdy",4230,"blue",5,"inFrontOfBot","inCollector","noBall","noShot","highMake","noBallThree","false","false","false","autoColorZone","on",0,"blue",3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",0,"false","false","shooter","false","false","false","soloTrussCatcher","false","","Launcher randomly fired, making it difficult to collect"
55,"Meg",5299,"red",6,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","false",0,"red",0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","defense","shooter","false","false","false","false","false","","Can move fast and travel well, only 1 pointers"
56,"Bridget",4539,"blue",3,"inCollector","noBall","noBall","lowMake","noBallTwo","noBallThree","false","false","false","autoColorZone","false",38,"false",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"","none","false","false","false","collectedBall","false","false","false","false","false","false",0,"false","false","false","false","catcher","false","false","false","","Unstable drivetrain"
56,"Izzy",4511,"red",4,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,"No stability for the ball","ground","false","false","false","collectedBall","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","",""
56,"Paul",5290,"red",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","All auto balls scored is actually 0, defense is good"
56,"Alex mccurdy",4011,"blue",6,"inCollector","inCollector","inCollector","highMiss","highMiss","highMiss","false","false","false","false","on",0,"white",1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","defense_stopRobot","false",3,"false","false","false","false","false","false","false","false","","Mecanum wheels, difficulty driving"
56,"Megisvjieisndvie",3828,"red",6,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false",0,"white",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","false","false","false","false","false","false","false","","Cant really do much. Bad collector, bad pushing ability "
56,"Jen",4663,"blue",3,"inCollector","noBall","noBall","lowMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"blue",0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","false","false","assister","false","false","false","false","",""
57,"Alex mccurdy",3300,"blue",5,"inCollector","noBall","inFrontOfBot","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",120,"false",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","","Was unable to collect until end of match"
57,"Micky",706,"red",3,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",4,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"","air","false","caughtBallHuman","false","false","false","false","false","false","false","false",2,"maneuvered","false","shooter","assister","catcher","false","false","false","","Very nice "
57,"Paul",3840,"red",1,"noBall","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","false",0,"false",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Its hammer time"
